time,q,p
4140,False,False
4141,False,False
4142,False,False
4143,False,False
4144,False,False
4145,False,False
4146,False,False
4147,False,False
4148,False,False
4149,False,True
4150,False,False
4151,False,True
4152,False,False
4153,False,True
4154,False,False
4155,False,True
4156,False,True
4157,False,True
4158,True,False
4159,False,False
4160,False,False
4161,False,False
4162,False,False
4163,False,False
4164,False,False
4165,False,False
4166,False,False
4167,False,False
4168,False,False
4169,False,False
4170,False,True
4171,False,False
4172,False,True
4173,False,True
4174,False,True
4175,False,True
4176,False,False
4177,False,False
4178,False,True
4179,True,False
4180,False,False
4181,False,False
4182,False,False
4183,False,False
4184,False,False
4185,False,False
4186,False,False
4187,False,False
4188,False,False
4189,False,False
4190,False,False
4191,False,True
4192,False,True
4193,False,False
4194,False,False
4195,False,True
4196,False,False
4197,False,False
4198,False,True
4199,False,True
4200,True,False
4201,False,False
4202,False,False
4203,False,False
4204,False,False
4205,False,False
4206,False,False
4207,False,False
4208,False,False
4209,False,False
4210,False,False
4211,False,False
4212,False,False
4213,False,False
4214,False,False
4215,False,False
4216,False,False
4217,False,True
4218,False,False
4219,False,False
4220,False,False
4221,True,False
4222,False,False
4223,False,False
4224,False,False
4225,False,False
4226,False,False
4227,False,False
4228,False,False
4229,False,False
4230,False,False
4231,False,False
4232,False,True
4233,False,True
4234,False,True
4235,False,False
4236,False,True
4237,False,True
4238,False,True
4239,False,False
4240,False,False
4241,False,False
4242,True,False
4243,False,False
4244,False,False
4245,False,False
4246,False,False
4247,False,False
4248,False,False
4249,False,False
4250,False,False
4251,False,False
4252,False,False
4253,False,True
4254,False,True
4255,False,True
4256,False,False
4257,False,True
4258,False,False
4259,False,False
4260,False,True
4261,False,False
4262,False,False
4263,True,False
4264,False,False
4265,False,False
4266,False,False
4267,False,False
4268,False,False
4269,False,False
4270,False,False
4271,False,False
4272,False,False
4273,False,False
4274,False,True
4275,False,True
4276,False,True
4277,False,False
4278,False,True
4279,False,True
4280,False,True
4281,False,False
4282,False,True
4283,False,False
4284,True,False
4285,False,False
4286,False,False
4287,False,False
4288,False,False
4289,False,False
4290,False,False
4291,False,False
4292,False,False
4293,False,False
4294,False,False
4295,False,False
4296,False,True
4297,False,False
4298,False,True
4299,False,False
4300,False,True
4301,False,True
4302,False,False
4303,False,False
4304,False,True
4305,True,False
4306,False,False
4307,False,False
4308,False,False
4309,False,False
4310,False,False
4311,False,False
4312,False,False
4313,False,False
4314,False,False
4315,False,False
4316,False,True
4317,False,True
4318,False,True
4319,False,True
4320,False,True
4321,False,False
4322,False,False
4323,False,False
4324,False,True
4325,False,True
4326,True,False
4327,False,False
4328,False,False
4329,False,False
4330,False,False
4331,False,False
4332,False,False
4333,False,False
4334,False,False
4335,False,False
4336,False,False
4337,False,False
4338,False,False
4339,False,True
4340,False,False
4341,False,False
4342,False,False
4343,False,False
4344,False,False
4345,False,False
4346,False,False
4347,True,False
4348,False,False
4349,False,False
4350,False,False
4351,False,False
4352,False,False
4353,False,False
4354,False,False
4355,False,False
4356,False,False
4357,False,False
4358,False,True
4359,False,True
4360,False,True
4361,False,True
4362,False,True
4363,False,False
4364,False,False
4365,False,False
4366,False,False
4367,False,False
4368,True,False
4369,False,False
4370,False,False
4371,False,False
4372,False,False
4373,False,False
4374,False,False
4375,False,False
4376,False,False
4377,False,False
4378,False,False
4379,False,False
4380,False,False
4381,False,False
4382,False,False
4383,False,True
4384,False,False
4385,False,True
4386,False,True
4387,False,False
4388,False,False
4389,True,False
4390,False,False
4391,False,False
4392,False,False
4393,False,False
4394,False,False
4395,False,False
4396,False,False
4397,False,False
4398,False,False
4399,False,False
4400,False,False
4401,False,True
4402,False,False
4403,False,False
4404,False,True
4405,False,False
4406,False,True
4407,False,True
4408,False,False
4409,False,True
4410,True,False
4411,False,False
4412,False,False
4413,False,False
4414,False,False
4415,False,False
4416,False,False
4417,False,False
4418,False,False
4419,False,False
4420,False,False
4421,False,True
4422,False,False
4423,False,False
4424,False,True
4425,False,True
4426,False,True
4427,False,True
4428,False,False
4429,False,False
4430,False,False
4431,True,False
4432,False,False
4433,False,False
4434,False,False
4435,False,False
4436,False,False
4437,False,False
4438,False,False
4439,False,False
4440,False,False
4441,False,False
4442,False,True
4443,False,True
4444,False,False
4445,False,True
4446,False,True
4447,False,False
4448,False,False
4449,False,False
4450,False,True
4451,False,False
4452,True,False
4453,False,False
4454,False,False
4455,False,False
4456,False,False
4457,False,False
4458,False,False
4459,False,False
4460,False,False
4461,False,False
4462,False,False
4463,False,False
4464,False,True
4465,False,True
4466,False,False
4467,False,False
4468,False,True
4469,False,True
4470,False,True
4471,False,True
4472,False,True
4473,True,False
4474,False,False
4475,False,False
4476,False,False
4477,False,False
4478,False,False
4479,False,False
4480,False,False
4481,False,False
4482,False,False
4483,False,False
4484,False,False
4485,False,False
4486,False,False
4487,False,False
4488,False,True
4489,False,False
4490,False,True
4491,False,False
4492,False,True
4493,False,False
4494,True,False
4495,False,False
4496,False,False
4497,False,False
4498,False,False
4499,False,False
4500,False,False
4501,False,False
4502,False,False
4503,False,False
4504,False,False
4505,False,False
4506,False,False
4507,False,False
4508,False,False
4509,False,True
4510,False,True
4511,False,False
4512,False,True
4513,False,False
4514,False,True
4515,True,False
4516,False,False
4517,False,False
4518,False,False
4519,False,False
4520,False,False
4521,False,False
4522,False,False
4523,False,False
4524,False,False
4525,False,False
4526,False,True
4527,False,True
4528,False,False
4529,False,True
4530,False,False
4531,False,True
4532,False,False
4533,False,True
4534,False,True
4535,False,False
4536,True,False
4537,False,False
4538,False,False
4539,False,False
4540,False,False
4541,False,False
4542,False,False
4543,False,False
4544,False,False
4545,False,False
4546,False,False
4547,False,False
4548,False,False
4549,False,False
4550,False,False
4551,False,True
4552,False,True
4553,False,True
4554,False,True
4555,False,False
4556,False,False
4557,True,False
4558,False,False
4559,False,False
4560,False,False
4561,False,False
4562,False,False
4563,False,False
4564,False,False
4565,False,False
4566,False,False
4567,False,False
4568,False,False
4569,False,True
4570,False,True
4571,False,True
4572,False,True
4573,False,False
4574,False,False
4575,False,True
4576,False,True
4577,False,True
4578,True,False
4579,False,False
4580,False,False
4581,False,False
4582,False,False
4583,False,False
4584,False,False
4585,False,False
4586,False,False
4587,False,False
4588,False,False
4589,False,True
4590,False,False
4591,False,False
4592,False,True
4593,False,True
4594,False,False
4595,False,False
4596,False,True
4597,False,True
4598,False,True
4599,True,False
4600,False,False
4601,False,False
4602,False,False
4603,False,False
4604,False,False
4605,False,False
4606,False,False
4607,False,False
4608,False,False
4609,False,False
4610,False,True
4611,False,False
4612,False,True
4613,False,True
4614,False,False
4615,False,True
4616,False,False
4617,False,True
4618,False,True
4619,False,False
4620,True,False
4621,False,False
4622,False,False
4623,False,False
4624,False,False
4625,False,False
4626,False,False
4627,False,False
4628,False,False
4629,False,False
4630,False,False
4631,False,True
4632,False,True
4633,False,True
4634,False,False
4635,False,False
4636,False,True
4637,False,False
4638,False,True
4639,False,True
4640,False,True
4641,True,False
4642,False,False
4643,False,False
4644,False,False
4645,False,False
4646,False,False
4647,False,False
4648,False,False
4649,False,False
4650,False,False
4651,False,False
4652,False,True
4653,False,True
4654,False,True
4655,False,False
4656,False,True
4657,False,False
4658,False,False
4659,False,False
4660,False,True
4661,False,False
4662,True,False
4663,False,False
4664,False,False
4665,False,False
4666,False,False
4667,False,False
4668,False,False
4669,False,False
4670,False,False
4671,False,False
4672,False,False
4673,False,False
4674,False,True
4675,False,True
4676,False,False
4677,False,False
4678,False,True
4679,False,False
4680,False,False
4681,False,False
4682,False,True
4683,True,False
4684,False,False
4685,False,False
4686,False,False
4687,False,False
4688,False,False
4689,False,False
4690,False,False
4691,False,False
4692,False,False
4693,False,False
4694,False,False
4695,False,False
4696,False,False
4697,False,True
4698,False,True
4699,False,True
4700,False,True
4701,False,True
4702,False,True
4703,False,True
4704,True,False
4705,False,False
4706,False,False
4707,False,False
4708,False,False
4709,False,False
4710,False,False
4711,False,False
4712,False,False
4713,False,False
4714,False,False
4715,False,False
4716,False,True
4717,False,True
4718,False,True
4719,False,True
4720,False,True
4721,False,True
4722,False,True
4723,False,True
4724,False,True
4725,True,False
4726,False,False
4727,False,False
4728,False,False
4729,False,False
4730,False,False
4731,False,False
4732,False,False
4733,False,False
4734,False,False
4735,False,False
4736,False,True
4737,False,True
4738,False,False
4739,False,False
4740,False,True
4741,False,False
4742,False,True
4743,False,False
4744,False,True
4745,False,True
4746,True,False
4747,False,False
4748,False,False
4749,False,False
4750,False,False
4751,False,False
4752,False,False
4753,False,False
4754,False,False
4755,False,False
4756,False,False
4757,False,False
4758,False,False
4759,False,True
4760,False,False
4761,False,False
4762,False,True
4763,False,True
4764,False,True
4765,False,False
4766,False,False
4767,True,False
4768,False,False
4769,False,False
4770,False,False
4771,False,False
4772,False,False
4773,False,False
4774,False,False
4775,False,False
4776,False,False
4777,False,False
4778,False,False
4779,False,True
4780,False,False
4781,False,False
4782,False,True
4783,False,True
4784,False,False
4785,False,False
4786,False,False
4787,False,True
4788,True,False
4789,False,False
4790,False,False
4791,False,False
4792,False,False
4793,False,False
4794,False,False
4795,False,False
4796,False,False
4797,False,False
4798,False,False
4799,False,True
4800,False,False
4801,False,True
4802,False,True
4803,False,True
4804,False,False
4805,False,True
4806,False,False
4807,False,False
4808,False,True
4809,True,False
4810,False,False
4811,False,False
4812,False,False
4813,False,False
4814,False,False
4815,False,False
4816,False,False
4817,False,False
4818,False,False
4819,False,False
4820,False,True
4821,False,True
4822,False,True
4823,False,True
4824,False,True
4825,False,True
4826,False,True
4827,False,False
4828,False,True
4829,False,True
4830,True,False
4831,False,False
4832,False,False
4833,False,False
4834,False,False
4835,False,False
4836,False,False
4837,False,False
4838,False,False
4839,False,False
4840,False,False
4841,False,False
4842,False,False
4843,False,True
4844,False,False
4845,False,False
4846,False,False
4847,False,False
4848,False,True
4849,False,False
4850,False,False
4851,True,False
4852,False,False
4853,False,False
4854,False,False
4855,False,False
4856,False,False
4857,False,False
4858,False,False
4859,False,False
4860,False,False
4861,False,False
4862,False,True
4863,False,False
4864,False,True
4865,False,False
4866,False,False
4867,False,False
4868,False,False
4869,False,True
4870,False,True
4871,False,False
4872,True,False
4873,False,False
4874,False,False
4875,False,False
4876,False,False
4877,False,False
4878,False,False
4879,False,False
4880,False,False
4881,False,False
4882,False,False
4883,False,False
4884,False,True
4885,False,False
4886,False,False
4887,False,True
4888,False,False
4889,False,False
4890,False,False
4891,False,True
4892,False,True
4893,True,False
4894,False,False
4895,False,False
4896,False,False
4897,False,False
4898,False,False
4899,False,False
4900,False,False
4901,False,False
4902,False,False
4903,False,False
4904,False,False
4905,False,True
4906,False,False
4907,False,True
4908,False,False
4909,False,False
4910,False,False
4911,False,False
4912,False,False
4913,False,False
4914,True,False
4915,False,False
4916,False,False
4917,False,False
4918,False,False
4919,False,False
4920,False,False
4921,False,False
4922,False,False
4923,False,False
4924,False,False
4925,False,False
4926,False,False
4927,False,False
4928,False,False
4929,False,True
4930,False,False
4931,False,False
4932,False,True
4933,False,False
4934,False,True
4935,True,False
4936,False,False
4937,False,False
4938,False,False
4939,False,False
4940,False,False
4941,False,False
4942,False,False
4943,False,False
4944,False,False
4945,False,False
4946,False,True
4947,False,True
4948,False,True
4949,False,True
4950,False,False
4951,False,False
4952,False,False
4953,False,False
4954,False,True
4955,False,True
4956,True,False
4957,False,False
4958,False,False
4959,False,False
4960,False,False
4961,False,False
4962,False,False
4963,False,False
4964,False,False
4965,False,False
4966,False,False
4967,False,True
4968,False,True
4969,False,True
4970,False,True
4971,False,False
4972,False,False
4973,False,True
4974,False,True
4975,False,True
4976,False,True
4977,True,False
4978,False,False
4979,False,False
4980,False,False
4981,False,False
4982,False,False
4983,False,False
4984,False,False
4985,False,False
4986,False,False
4987,False,False
4988,False,False
4989,False,True
4990,False,True
4991,False,False
4992,False,True
4993,False,False
4994,False,False
4995,False,True
4996,False,False
4997,False,True
4998,True,False
4999,False,False
5000,False,False
5001,False,False
5002,False,False
5003,False,False
5004,False,False
5005,False,False
5006,False,False
5007,False,False
5008,False,False
5009,False,False
5010,False,True
5011,False,False
5012,False,False
5013,False,True
5014,False,True
5015,False,False
5016,False,False
5017,False,False
5018,False,False
5019,True,False
5020,False,False
5021,False,False
5022,False,False
5023,False,False
5024,False,False
5025,False,False
5026,False,False
5027,False,False
5028,False,False
5029,False,False
5030,False,False
5031,False,False
5032,False,False
5033,False,False
5034,False,True
5035,False,True
5036,False,True
5037,False,True
5038,False,True
5039,False,True
5040,True,False
5041,False,False
5042,False,False
5043,False,False
5044,False,False
5045,False,False
5046,False,False
5047,False,False
5048,False,False
5049,False,False
5050,False,False
5051,False,False
5052,False,False
5053,False,True
5054,False,False
5055,False,True
5056,False,False
5057,False,True
5058,False,False
5059,False,False
5060,False,True
5061,True,False
5062,False,False
5063,False,False
5064,False,False
5065,False,False
5066,False,False
5067,False,False
5068,False,False
5069,False,False
5070,False,False
5071,False,False
5072,False,True
5073,False,True
5074,False,False
5075,False,False
5076,False,True
5077,False,True
5078,False,False
5079,False,False
5080,False,False
5081,False,True
5082,True,False
5083,False,False
5084,False,False
5085,False,False
5086,False,False
5087,False,False
5088,False,False
5089,False,False
5090,False,False
5091,False,False
5092,False,False
5093,False,False
5094,False,True
5095,False,False
5096,False,True
5097,False,True
5098,False,True
5099,False,False
5100,False,False
5101,False,True
5102,False,False
5103,True,False
5104,False,False
5105,False,False
5106,False,False
5107,False,False
5108,False,False
5109,False,False
5110,False,False
5111,False,False
5112,False,False
5113,False,False
5114,False,True
5115,False,True
5116,False,True
5117,False,True
5118,False,False
5119,False,False
5120,False,True
5121,False,False
5122,False,False
5123,False,False
5124,True,False
5125,False,False
5126,False,False
5127,False,False
5128,False,False
5129,False,False
5130,False,False
5131,False,False
5132,False,False
5133,False,False
5134,False,False
5135,False,False
5136,False,False
5137,False,False
5138,False,True
5139,False,False
5140,False,True
5141,False,False
5142,False,False
5143,False,True
5144,False,False
5145,True,False
5146,False,False
5147,False,False
5148,False,False
5149,False,False
5150,False,False
5151,False,False
5152,False,False
5153,False,False
5154,False,False
5155,False,False
5156,False,True
5157,False,False
5158,False,False
5159,False,False
5160,False,False
5161,False,False
5162,False,False
5163,False,False
5164,False,False
5165,False,False
5166,True,False
5167,False,False
5168,False,False
5169,False,False
5170,False,False
5171,False,False
5172,False,False
5173,False,False
5174,False,False
5175,False,False
5176,False,False
5177,False,True
5178,False,True
5179,False,True
5180,False,False
5181,False,True
5182,False,True
5183,False,True
5184,False,True
5185,False,True
5186,False,True
5187,True,False
5188,False,False
5189,False,False
5190,False,False
5191,False,False
5192,False,False
5193,False,False
5194,False,False
5195,False,False
5196,False,False
5197,False,False
5198,False,True
5199,False,True
5200,False,True
5201,False,True
5202,False,False
5203,False,True
5204,False,False
5205,False,False
5206,False,True
5207,False,False
5208,True,False
5209,False,False
5210,False,False
5211,False,False
5212,False,False
5213,False,False
5214,False,False
5215,False,False
5216,False,False
5217,False,False
5218,False,False
5219,False,True
5220,False,True
5221,False,True
5222,False,False
5223,False,False
5224,False,False
5225,False,False
5226,False,False
5227,False,True
5228,False,True
5229,True,False
5230,False,False
5231,False,False
5232,False,False
5233,False,False
5234,False,False
5235,False,False
5236,False,False
5237,False,False
5238,False,False
5239,False,False
5240,False,True
5241,False,True
5242,False,False
5243,False,False
5244,False,True
5245,False,False
5246,False,False
5247,False,False
5248,False,False
5249,False,True
5250,True,False
5251,False,False
5252,False,False
5253,False,False
5254,False,False
5255,False,False
5256,False,False
5257,False,False
5258,False,False
5259,False,False
5260,False,False
5261,False,True
5262,False,True
5263,False,True
5264,False,True
5265,False,False
5266,False,False
5267,False,False
5268,False,True
5269,False,False
5270,False,False
5271,True,False
5272,False,False
5273,False,False
5274,False,False
5275,False,False
5276,False,False
5277,False,False
5278,False,False
5279,False,False
5280,False,False
5281,False,False
5282,False,False
5283,False,False
5284,False,False
5285,False,True
5286,False,True
5287,False,False
5288,False,True
5289,False,True
5290,False,True
5291,False,False
5292,True,False
5293,False,False
5294,False,False
5295,False,False
5296,False,False
5297,False,False
5298,False,False
5299,False,False
5300,False,False
5301,False,False
5302,False,False
5303,False,True
5304,False,False
5305,False,True
5306,False,True
5307,False,False
5308,False,True
5309,False,True
5310,False,False
5311,False,False
5312,False,False
5313,True,False
5314,False,False
5315,False,False
5316,False,False
5317,False,False
5318,False,False
5319,False,False
5320,False,False
5321,False,False
5322,False,False
5323,False,False
5324,False,True
5325,False,True
5326,False,True
5327,False,False
5328,False,True
5329,False,False
5330,False,False
5331,False,False
5332,False,False
5333,False,True
5334,True,False
5335,False,False
5336,False,False
5337,False,False
5338,False,False
5339,False,False
5340,False,False
5341,False,False
5342,False,False
5343,False,False
5344,False,False
5345,False,False
5346,False,False
5347,False,True
5348,False,False
5349,False,False
5350,False,False
5351,False,True
5352,False,True
5353,False,False
5354,False,True
5355,True,False
5356,False,False
5357,False,False
5358,False,False
5359,False,False
5360,False,False
5361,False,False
5362,False,False
5363,False,False
5364,False,False
5365,False,False
5366,False,False
5367,False,False
5368,False,False
5369,False,False
5370,False,False
5371,False,True
5372,False,False
5373,False,False
5374,False,False
5375,False,True
5376,True,False
5377,False,False
5378,False,False
5379,False,False
5380,False,False
5381,False,False
5382,False,False
5383,False,False
5384,False,False
5385,False,False
5386,False,False
5387,False,True
5388,False,False
5389,False,False
5390,False,True
5391,False,False
5392,False,False
5393,False,False
5394,False,True
5395,False,True
5396,False,False
5397,True,False
5398,False,False
5399,False,False
5400,False,False
5401,False,False
5402,False,False
5403,False,False
5404,False,False
5405,False,False
5406,False,False
5407,False,False
5408,False,True
5409,False,True
5410,False,False
5411,False,False
5412,False,False
5413,False,True
5414,False,True
5415,False,False
5416,False,True
5417,False,False
5418,True,False
5419,False,False
5420,False,False
5421,False,False
5422,False,False
5423,False,False
5424,False,False
5425,False,False
5426,False,False
5427,False,False
5428,False,False
5429,False,True
5430,False,False
5431,False,True
5432,False,True
5433,False,False
5434,False,False
5435,False,True
5436,False,False
5437,False,False
5438,False,True
5439,True,False
5440,False,False
5441,False,False
5442,False,False
5443,False,False
5444,False,False
5445,False,False
5446,False,False
5447,False,False
5448,False,False
5449,False,False
5450,False,False
5451,False,False
5452,False,False
5453,False,False
5454,False,True
5455,False,False
5456,False,False
5457,False,False
5458,False,True
5459,False,True
5460,True,False
5461,False,False
5462,False,False
5463,False,False
5464,False,False
5465,False,False
5466,False,False
5467,False,False
5468,False,False
5469,False,False
5470,False,False
5471,False,False
5472,False,True
5473,False,True
5474,False,False
5475,False,False
5476,False,False
5477,False,False
5478,False,False
5479,False,False
5480,False,True
5481,True,False
5482,False,False
5483,False,False
5484,False,False
5485,False,False
5486,False,False
5487,False,False
5488,False,False
5489,False,False
5490,False,False
5491,False,False
5492,False,True
5493,False,True
5494,False,True
5495,False,False
5496,False,False
5497,False,True
5498,False,False
5499,False,False
5500,False,False
5501,False,False
5502,True,False
5503,False,False
5504,False,False
5505,False,False
5506,False,False
5507,False,False
5508,False,False
5509,False,False
5510,False,False
5511,False,False
5512,False,False
5513,False,True
5514,False,False
5515,False,True
5516,False,True
5517,False,True
5518,False,True
5519,False,True
5520,False,True
5521,False,False
5522,False,False
5523,True,False
5524,False,False
5525,False,False
5526,False,False
5527,False,False
5528,False,False
5529,False,False
5530,False,False
5531,False,False
5532,False,False
5533,False,False
5534,False,True
5535,False,False
5536,False,False
5537,False,False
5538,False,True
5539,False,True
5540,False,False
5541,False,False
5542,False,True
5543,False,True
5544,True,False
5545,False,False
5546,False,False
5547,False,False
5548,False,False
5549,False,False
5550,False,False
5551,False,False
5552,False,False
5553,False,False
5554,False,False
5555,False,False
5556,False,False
5557,False,True
5558,False,True
5559,False,False
5560,False,False
5561,False,False
5562,False,True
5563,False,True
5564,False,False
5565,True,False
5566,False,False
5567,False,False
5568,False,False
5569,False,False
5570,False,False
5571,False,False
5572,False,False
5573,False,False
5574,False,False
5575,False,False
5576,False,True
5577,False,False
5578,False,True
5579,False,True
5580,False,False
5581,False,True
5582,False,False
5583,False,True
5584,False,False
5585,False,True
5586,True,False
5587,False,False
5588,False,False
5589,False,False
5590,False,False
5591,False,False
5592,False,False
5593,False,False
5594,False,False
5595,False,False
5596,False,False
5597,False,False
5598,False,False
5599,False,False
5600,False,True
5601,False,True
5602,False,True
5603,False,False
5604,False,False
5605,False,False
5606,False,False
5607,True,False
5608,False,False
5609,False,False
5610,False,False
5611,False,False
5612,False,False
5613,False,False
5614,False,False
5615,False,False
5616,False,False
5617,False,False
5618,False,True
5619,False,True
5620,False,False
5621,False,False
5622,False,True
5623,False,True
5624,False,True
5625,False,False
5626,False,True
5627,False,False
5628,True,False
5629,False,False
5630,False,False
5631,False,False
5632,False,False
5633,False,False
5634,False,False
5635,False,False
5636,False,False
5637,False,False
5638,False,False
5639,False,True
5640,False,True
5641,False,False
5642,False,False
5643,False,False
5644,False,True
5645,False,True
5646,False,True
5647,False,True
5648,False,True
5649,True,False
5650,False,False
5651,False,False
5652,False,False
5653,False,False
5654,False,False
5655,False,False
5656,False,False
5657,False,False
5658,False,False
5659,False,False
5660,False,False
5661,False,True
5662,False,False
5663,False,False
5664,False,True
5665,False,True
5666,False,False
5667,False,False
5668,False,False
5669,False,True
5670,True,False
5671,False,False
5672,False,False
5673,False,False
5674,False,False
5675,False,False
5676,False,False
5677,False,False
5678,False,False
5679,False,False
5680,False,False
5681,False,True
5682,False,False
5683,False,True
5684,False,True
5685,False,False
5686,False,False
5687,False,True
5688,False,True
5689,False,False
5690,False,False
5691,True,False
5692,False,False
5693,False,False
5694,False,False
5695,False,False
5696,False,False
5697,False,False
5698,False,False
5699,False,False
5700,False,False
5701,False,False
5702,False,True
5703,False,True
5704,False,True
5705,False,False
5706,False,False
5707,False,True
5708,False,True
5709,False,True
5710,False,True
5711,False,False
5712,True,False
5713,False,False
5714,False,False
5715,False,False
5716,False,False
5717,False,False
5718,False,False
5719,False,False
5720,False,False
5721,False,False
5722,False,False
5723,False,False
5724,False,False
5725,False,False
5726,False,False
5727,False,False
5728,False,False
5729,False,False
5730,False,True
5731,False,True
5732,False,True
5733,True,False
5734,False,False
5735,False,False
5736,False,False
5737,False,False
5738,False,False
5739,False,False
5740,False,False
5741,False,False
5742,False,False
5743,False,False
5744,False,False
5745,False,True
5746,False,True
5747,False,True
5748,False,False
5749,False,False
5750,False,False
5751,False,True
5752,False,False
5753,False,True
5754,True,False
5755,False,False
5756,False,False
5757,False,False
5758,False,False
5759,False,False
5760,False,False
5761,False,False
5762,False,False
5763,False,False
5764,False,False
5765,False,True
5766,False,False
5767,False,False
5768,False,False
5769,False,True
5770,False,True
5771,False,True
5772,False,True
5773,False,True
5774,False,False
5775,True,False
5776,False,False
5777,False,False
5778,False,False
5779,False,False
5780,False,False
5781,False,False
5782,False,False
5783,False,False
5784,False,False
5785,False,False
5786,False,False
5787,False,False
5788,False,True
5789,False,False
5790,False,False
5791,False,False
5792,False,False
5793,False,True
5794,False,True
5795,False,False
5796,True,False
5797,False,False
5798,False,False
5799,False,False
5800,False,False
5801,False,False
5802,False,False
5803,False,False
5804,False,False
5805,False,False
5806,False,False
5807,False,False
5808,False,False
5809,False,False
5810,False,True
5811,False,False
5812,False,True
5813,False,False
5814,False,False
5815,False,False
5816,False,True
5817,True,False
5818,False,False
5819,False,False
5820,False,False
5821,False,False
5822,False,False
5823,False,False
5824,False,False
5825,False,False
5826,False,False
5827,False,False
5828,False,False
5829,False,False
5830,False,True
5831,False,True
5832,False,False
5833,False,False
5834,False,False
5835,False,False
5836,False,False
5837,False,False
5838,True,False
5839,False,False
5840,False,False
5841,False,False
5842,False,False
5843,False,False
5844,False,False
5845,False,False
5846,False,False
5847,False,False
5848,False,False
5849,False,True
5850,False,False
5851,False,False
5852,False,True
5853,False,True
5854,False,True
5855,False,False
5856,False,False
5857,False,False
5858,False,True
5859,True,False
5860,False,False
5861,False,False
5862,False,False
5863,False,False
5864,False,False
5865,False,False
5866,False,False
5867,False,False
5868,False,False
5869,False,False
5870,False,True
5871,False,False
5872,False,True
5873,False,False
5874,False,False
5875,False,True
5876,False,True
5877,False,True
5878,False,True
5879,False,False
5880,True,False
5881,False,False
5882,False,False
5883,False,False
5884,False,False
5885,False,False
5886,False,False
5887,False,False
5888,False,False
5889,False,False
5890,False,False
5891,False,False
5892,False,True
5893,False,False
5894,False,False
5895,False,False
5896,False,True
5897,False,True
5898,False,False
5899,False,True
5900,False,True
5901,True,False
5902,False,False
5903,False,False
5904,False,False
5905,False,False
5906,False,False
5907,False,False
5908,False,False
5909,False,False
5910,False,False
5911,False,False
5912,False,False
5913,False,False
5914,False,False
5915,False,False
5916,False,False
5917,False,True
5918,False,False
5919,False,True
5920,False,False
5921,False,False
5922,True,False
5923,False,False
5924,False,False
5925,False,False
5926,False,False
5927,False,False
5928,False,False
5929,False,False
5930,False,False
5931,False,False
5932,False,False
5933,False,True
5934,False,True
5935,False,True
5936,False,False
5937,False,False
5938,False,True
5939,False,True
5940,False,False
5941,False,True
5942,False,False
5943,True,False
5944,False,False
5945,False,False
5946,False,False
5947,False,False
5948,False,False
5949,False,False
5950,False,False
5951,False,False
5952,False,False
5953,False,False
5954,False,False
5955,False,True
5956,False,True
5957,False,True
5958,False,True
5959,False,True
5960,False,False
5961,False,True
5962,False,False
5963,False,True
5964,True,False
5965,False,False
5966,False,False
5967,False,False
5968,False,False
5969,False,False
5970,False,False
5971,False,False
5972,False,False
5973,False,False
5974,False,False
5975,False,False
5976,False,False
5977,False,False
5978,False,True
5979,False,False
5980,False,False
5981,False,True
5982,False,False
5983,False,False
5984,False,True
5985,True,False
5986,False,False
5987,False,False
5988,False,False
5989,False,False
5990,False,False
5991,False,False
5992,False,False
5993,False,False
5994,False,False
5995,False,False
5996,False,True
5997,False,False
5998,False,False
5999,False,False
6000,False,True
6001,False,True
6002,False,True
6003,False,True
6004,False,False
6005,False,False
6006,True,False
6007,False,False
6008,False,False
6009,False,False
6010,False,False
6011,False,False
6012,False,False
6013,False,False
6014,False,False
6015,False,False
6016,False,False
6017,False,True
6018,False,True
6019,False,False
6020,False,False
6021,False,False
6022,False,False
6023,False,False
6024,False,True
6025,False,True
6026,False,False
6027,True,False
6028,False,False
6029,False,False
6030,False,False
6031,False,False
6032,False,False
6033,False,False
6034,False,False
6035,False,False
6036,False,False
6037,False,False
6038,False,False
6039,False,False
6040,False,False
6041,False,False
6042,False,True
6043,False,True
6044,False,True
6045,False,True
6046,False,True
6047,False,True
6048,True,False
6049,False,False
6050,False,False
6051,False,False
6052,False,False
6053,False,False
6054,False,False
6055,False,False
6056,False,False
6057,False,False
6058,False,False
6059,False,False
6060,False,False
6061,False,True
6062,False,True
6063,False,False
6064,False,False
6065,False,True
6066,False,False
6067,False,True
6068,False,True
6069,True,False
6070,False,False
6071,False,False
6072,False,False
6073,False,False
6074,False,False
6075,False,False
6076,False,False
6077,False,False
6078,False,False
6079,False,False
6080,False,True
6081,False,True
6082,False,False
6083,False,True
6084,False,False
6085,False,False
6086,False,True
6087,False,False
6088,False,True
6089,False,False
6090,True,False
6091,False,False
6092,False,False
6093,False,False
6094,False,False
6095,False,False
6096,False,False
6097,False,False
6098,False,False
6099,False,False
6100,False,False
6101,False,False
6102,False,False
6103,False,False
6104,False,True
6105,False,True
6106,False,False
6107,False,False
6108,False,True
6109,False,False
6110,False,True
6111,True,False
6112,False,False
6113,False,False
6114,False,False
6115,False,False
6116,False,False
6117,False,False
6118,False,False
6119,False,False
6120,False,False
6121,False,False
6122,False,False
6123,False,False
6124,False,True
6125,False,False
6126,False,True
6127,False,False
6128,False,True
6129,False,False
6130,False,True
6131,False,True
6132,True,False
6133,False,False
6134,False,False
6135,False,False
6136,False,False
6137,False,False
6138,False,False
