time,q,p,r
2271,True,True,False
2272,False,True,False
2273,False,True,False
2274,False,True,False
2275,False,True,False
2276,False,True,False
2277,False,True,False
2278,False,True,False
2279,False,True,True
2280,False,False,False
2281,True,True,False
2282,False,True,False
2283,False,True,False
2284,False,True,False
2285,False,True,True
2286,False,False,False
2287,True,True,False
2288,False,True,False
2289,False,True,False
2290,False,True,False
2291,False,True,False
2292,False,True,False
2293,False,True,False
2294,False,True,False
2295,False,True,True
2296,False,False,False
2297,True,True,False
2298,False,True,False
2299,False,True,False
2300,False,True,False
2301,False,True,False
2302,False,True,False
2303,False,True,True
2304,False,False,False
2305,True,True,False
2306,False,True,False
2307,False,True,False
2308,False,True,False
2309,False,True,False
2310,False,True,False
2311,False,True,True
2312,False,False,False
2313,True,True,False
2314,False,True,False
2315,False,True,False
2316,False,True,False
2317,False,True,False
2318,False,True,False
2319,False,True,False
2320,False,True,False
2321,False,True,False
2322,False,True,False
2323,False,True,True
2324,False,False,False
2325,True,True,False
2326,False,True,False
2327,False,True,False
2328,False,True,False
2329,False,True,False
2330,False,True,False
2331,False,True,False
2332,False,True,False
2333,False,True,False
2334,False,True,True
2335,False,False,False
2336,True,True,False
2337,False,True,False
2338,False,True,False
2339,False,True,False
2340,False,True,False
2341,False,True,False
2342,False,True,False
2343,False,True,False
2344,False,True,False
2345,False,True,True
2346,False,False,False
2347,True,True,False
2348,False,True,False
2349,False,True,False
2350,False,True,False
2351,False,True,False
2352,False,True,True
2353,False,False,False
2354,True,True,False
2355,False,True,False
2356,False,True,False
2357,False,True,False
2358,False,True,False
2359,False,True,False
2360,False,True,False
2361,False,True,True
2362,False,False,False
2363,True,True,False
2364,False,True,False
2365,False,True,False
2366,False,True,False
2367,False,True,False
2368,False,True,False
2369,False,True,False
2370,False,True,False
2371,False,True,False
2372,False,True,True
2373,False,False,False
2374,True,True,False
2375,False,True,False
2376,False,True,False
2377,False,True,False
2378,False,True,False
2379,False,True,False
2380,False,True,True
2381,False,False,False
2382,True,True,False
2383,False,True,False
2384,False,True,False
2385,False,True,False
2386,False,True,False
2387,False,True,False
2388,False,True,False
2389,False,True,False
2390,False,True,True
2391,False,False,False
2392,True,True,False
2393,False,True,False
2394,False,True,False
2395,False,True,False
2396,False,True,False
2397,False,True,False
2398,False,True,False
2399,False,True,False
2400,False,True,False
2401,False,True,False
2402,False,True,True
2403,False,False,False
2404,True,True,False
2405,False,True,False
2406,False,True,False
2407,False,True,False
2408,False,True,False
2409,False,True,False
2410,False,True,False
2411,False,True,True
2412,False,False,False
2413,True,True,False
2414,False,True,False
2415,False,True,False
2416,False,True,False
2417,False,True,False
2418,False,True,False
2419,False,True,False
2420,False,True,False
2421,False,True,False
2422,False,True,True
2423,False,False,False
2424,True,True,False
2425,False,True,False
2426,False,True,False
2427,False,True,False
2428,False,True,False
2429,False,True,False
2430,False,True,False
2431,False,True,True
2432,False,False,False
2433,True,True,False
2434,False,True,False
2435,False,True,False
2436,False,True,False
2437,False,True,False
2438,False,True,True
2439,False,False,False
2440,True,True,False
2441,False,True,False
2442,False,True,False
2443,False,True,False
2444,False,True,False
2445,False,True,False
2446,False,True,False
2447,False,True,False
2448,False,True,False
2449,False,True,True
2450,False,False,False
2451,True,True,False
2452,False,True,False
2453,False,True,False
2454,False,True,False
2455,False,True,False
2456,False,True,False
2457,False,True,False
2458,False,True,False
2459,False,True,True
2460,False,False,False
2461,True,True,False
2462,False,True,False
2463,False,True,False
2464,False,True,False
2465,False,True,False
2466,False,True,False
2467,False,True,True
2468,False,False,False
2469,True,True,False
2470,False,True,False
2471,False,True,False
2472,False,True,False
2473,False,True,False
2474,False,True,False
2475,False,True,False
2476,False,True,False
2477,False,True,False
2478,False,True,False
2479,False,True,True
2480,False,False,False
2481,True,True,False
2482,False,True,False
2483,False,True,False
2484,False,True,False
2485,False,True,False
2486,False,True,False
2487,False,True,False
2488,False,True,False
2489,False,True,False
2490,False,True,False
2491,False,True,True
2492,False,False,False
2493,True,True,False
2494,False,True,False
2495,False,True,False
2496,False,True,False
2497,False,True,False
2498,False,True,False
2499,False,True,False
2500,False,True,False
2501,False,True,False
2502,False,True,True
2503,False,False,False
2504,True,True,False
2505,False,True,False
2506,False,True,False
2507,False,True,False
2508,False,True,False
2509,False,True,False
2510,False,True,True
2511,False,False,False
2512,True,True,False
2513,False,True,False
2514,False,True,False
2515,False,True,False
2516,False,True,False
2517,False,True,False
2518,False,True,True
2519,False,False,False
2520,True,True,False
2521,False,True,False
2522,False,True,False
2523,False,True,False
2524,False,True,False
2525,False,True,False
2526,False,True,False
2527,False,True,False
2528,False,True,True
2529,False,False,False
2530,True,True,False
2531,False,True,False
2532,False,True,False
2533,False,True,False
2534,False,True,False
2535,False,True,False
2536,False,True,True
2537,False,False,False
2538,True,True,False
2539,False,True,False
2540,False,True,False
2541,False,True,False
2542,False,True,False
2543,False,True,False
2544,False,True,False
2545,False,True,True
2546,False,False,False
2547,True,True,False
2548,False,True,False
2549,False,True,False
2550,False,True,False
2551,False,True,False
2552,False,True,True
2553,False,False,False
2554,True,True,False
2555,False,True,False
2556,False,True,False
2557,False,True,False
2558,False,True,False
2559,False,True,False
2560,False,True,False
2561,False,True,False
2562,False,True,True
2563,False,False,False
2564,True,True,False
2565,False,True,False
2566,False,True,False
2567,False,True,False
2568,False,True,False
2569,False,True,False
2570,False,True,False
2571,False,True,False
2572,False,True,False
2573,False,True,False
2574,False,True,True
2575,False,False,False
2576,True,True,False
2577,False,True,False
2578,False,True,False
2579,False,True,False
2580,False,True,False
2581,False,True,False
2582,False,True,False
2583,False,True,False
2584,False,True,False
2585,False,True,False
2586,False,True,True
2587,False,False,False
2588,True,True,False
2589,False,True,False
2590,False,True,False
2591,False,True,False
2592,False,True,False
2593,False,True,False
2594,False,True,True
2595,False,False,False
2596,True,True,False
2597,False,True,False
2598,False,True,False
2599,False,True,False
2600,False,True,False
2601,False,True,False
2602,False,True,False
2603,False,True,True
2604,False,False,False
2605,True,True,False
2606,False,True,False
2607,False,True,False
2608,False,True,False
2609,False,True,False
2610,False,True,False
2611,False,True,False
2612,False,True,False
2613,False,True,True
2614,False,False,False
2615,True,True,False
2616,False,True,False
2617,False,True,False
2618,False,True,False
2619,False,True,False
2620,False,True,False
2621,False,True,True
2622,False,False,False
2623,True,True,False
2624,False,True,False
2625,False,True,False
2626,False,True,False
2627,False,True,True
2628,False,False,False
2629,True,True,False
2630,False,True,False
2631,False,True,False
2632,False,True,False
2633,False,True,False
2634,False,True,False
2635,False,True,False
2636,False,True,False
2637,False,True,False
2638,False,True,False
2639,False,True,True
2640,False,False,False
2641,True,True,False
2642,False,True,False
2643,False,True,False
2644,False,True,False
2645,False,True,True
2646,False,False,False
2647,True,True,False
2648,False,True,False
2649,False,True,False
2650,False,True,False
2651,False,True,False
2652,False,True,False
2653,False,True,False
2654,False,True,True
2655,False,False,False
2656,True,True,False
2657,False,True,False
2658,False,True,False
2659,False,True,False
2660,False,True,False
2661,False,True,False
2662,False,True,False
2663,False,True,False
2664,False,True,False
2665,False,True,True
2666,False,False,False
2667,True,True,False
2668,False,True,False
2669,False,True,False
2670,False,True,False
2671,False,True,False
2672,False,True,False
2673,False,True,False
2674,False,True,False
2675,False,True,True
2676,False,False,False
2677,True,True,False
2678,False,True,False
2679,False,True,False
2680,False,True,False
2681,False,True,False
2682,False,True,True
2683,False,False,False
2684,True,True,False
2685,False,True,False
2686,False,True,False
2687,False,True,False
2688,False,True,False
2689,False,True,True
2690,False,False,False
2691,True,True,False
2692,False,True,False
2693,False,True,False
2694,False,True,False
2695,False,True,False
2696,False,True,False
2697,False,True,False
2698,False,True,True
2699,False,False,False
2700,True,True,False
2701,False,True,False
2702,False,True,False
2703,False,True,False
2704,False,True,False
2705,False,True,False
2706,False,True,True
2707,False,False,False
2708,True,True,False
2709,False,True,False
2710,False,True,False
2711,False,True,False
2712,False,True,False
2713,False,True,False
2714,False,True,False
2715,False,True,False
2716,False,True,True
2717,False,False,False
2718,True,True,False
2719,False,True,False
2720,False,True,False
2721,False,True,False
2722,False,True,False
2723,False,True,True
2724,False,False,False
2725,True,True,False
2726,False,True,False
2727,False,True,False
2728,False,True,False
2729,False,True,False
2730,False,True,False
2731,False,True,False
2732,False,True,True
2733,False,False,False
2734,True,True,False
2735,False,True,False
2736,False,True,False
2737,False,True,False
2738,False,True,False
2739,False,True,False
2740,False,True,False
2741,False,True,False
2742,False,True,False
2743,False,True,False
2744,False,True,True
2745,False,False,False
2746,True,True,False
2747,False,True,False
2748,False,True,False
2749,False,True,False
2750,False,True,False
2751,False,True,False
2752,False,True,False
2753,False,True,False
2754,False,True,True
2755,False,False,False
2756,True,True,False
2757,False,True,False
2758,False,True,False
2759,False,True,False
2760,False,True,False
2761,False,True,False
2762,False,True,True
2763,False,False,False
2764,True,True,False
2765,False,True,False
2766,False,True,False
2767,False,True,False
2768,False,True,False
2769,False,True,False
2770,False,True,True
2771,False,False,False
2772,True,True,False
2773,False,True,False
2774,False,True,False
2775,False,True,False
2776,False,True,False
2777,False,True,False
2778,False,True,False
2779,False,True,False
2780,False,True,False
2781,False,True,True
2782,False,False,False
2783,True,True,False
2784,False,True,False
2785,False,True,False
2786,False,True,False
2787,False,True,False
2788,False,True,False
2789,False,True,False
2790,False,True,False
2791,False,True,False
2792,False,True,True
2793,False,False,False
2794,True,True,False
2795,False,True,False
2796,False,True,False
2797,False,True,False
2798,False,True,False
2799,False,True,False
2800,False,True,False
2801,False,True,False
2802,False,True,False
2803,False,True,False
2804,False,True,True
2805,False,False,False
2806,True,True,False
2807,False,True,False
2808,False,True,False
2809,False,True,False
2810,False,True,False
2811,False,True,False
2812,False,True,True
2813,False,False,False
2814,True,True,False
2815,False,True,False
2816,False,True,False
2817,False,True,False
2818,False,True,True
2819,False,False,False
2820,True,True,False
2821,False,True,False
2822,False,True,False
2823,False,True,False
2824,False,True,False
2825,False,True,False
2826,False,True,False
2827,False,True,False
2828,False,True,False
2829,False,True,False
2830,False,True,True
2831,False,False,False
2832,True,True,False
2833,False,True,False
2834,False,True,False
2835,False,True,False
2836,False,True,False
2837,False,True,True
2838,False,False,False
2839,True,True,False
2840,False,True,False
2841,False,True,False
2842,False,True,False
2843,False,True,False
2844,False,True,False
2845,False,True,False
2846,False,True,False
2847,False,True,True
2848,False,False,False
2849,True,True,False
2850,False,True,False
2851,False,True,False
2852,False,True,False
2853,False,True,False
2854,False,True,False
2855,False,True,False
2856,False,True,False
2857,False,True,False
2858,False,True,True
2859,False,False,False
2860,True,True,False
2861,False,True,False
2862,False,True,False
2863,False,True,False
2864,False,True,False
2865,False,True,False
2866,False,True,True
2867,False,False,False
2868,True,True,False
2869,False,True,False
2870,False,True,False
2871,False,True,False
2872,False,True,True
2873,False,False,False
2874,True,True,False
2875,False,True,False
2876,False,True,False
2877,False,True,False
2878,False,True,False
2879,False,True,False
2880,False,True,True
2881,False,False,False
2882,True,True,False
2883,False,True,False
2884,False,True,False
2885,False,True,False
2886,False,True,False
2887,False,True,False
2888,False,True,False
2889,False,True,True
2890,False,False,False
2891,True,True,False
2892,False,True,False
2893,False,True,False
2894,False,True,False
2895,False,True,False
2896,False,True,False
2897,False,True,False
2898,False,True,False
2899,False,True,True
2900,False,False,False
2901,True,True,False
2902,False,True,False
2903,False,True,False
2904,False,True,False
2905,False,True,False
2906,False,True,False
2907,False,True,False
2908,False,True,False
2909,False,True,True
2910,False,False,False
2911,True,True,False
2912,False,True,False
2913,False,True,False
2914,False,True,False
2915,False,True,False
2916,False,True,False
2917,False,True,False
2918,False,True,False
2919,False,True,True
2920,False,False,False
2921,True,True,False
2922,False,True,False
2923,False,True,False
2924,False,True,False
2925,False,True,False
2926,False,True,False
2927,False,True,True
2928,False,False,False
2929,True,True,False
2930,False,True,False
2931,False,True,False
2932,False,True,False
2933,False,True,True
2934,False,False,False
2935,True,True,False
2936,False,True,False
2937,False,True,False
2938,False,True,False
2939,False,True,False
2940,False,True,True
2941,False,False,False
2942,True,True,False
2943,False,True,False
2944,False,True,False
2945,False,True,False
2946,False,True,False
2947,False,True,False
2948,False,True,False
2949,False,True,False
2950,False,True,False
2951,False,True,True
2952,False,False,False
2953,True,True,False
2954,False,True,False
2955,False,True,False
2956,False,True,False
2957,False,True,False
2958,False,True,False
2959,False,True,False
2960,False,True,True
2961,False,False,False
2962,True,True,False
2963,False,True,False
2964,False,True,False
2965,False,True,False
2966,False,True,False
2967,False,True,False
2968,False,True,False
2969,False,True,False
2970,False,True,False
2971,False,True,False
2972,False,True,True
2973,False,False,False
2974,True,True,False
2975,False,True,False
2976,False,True,False
2977,False,True,False
2978,False,True,False
2979,False,True,True
2980,False,False,False
2981,True,True,False
2982,False,True,False
2983,False,True,False
2984,False,True,False
2985,False,True,False
2986,False,True,False
2987,False,True,False
2988,False,True,False
2989,False,True,False
2990,False,True,True
2991,False,False,False
2992,True,True,False
2993,False,True,False
2994,False,True,False
2995,False,True,False
2996,False,True,False
2997,False,True,True
2998,False,False,False
2999,True,True,False
3000,False,True,False
3001,False,True,False
3002,False,True,False
3003,False,True,False
3004,False,True,False
3005,False,True,False
3006,False,True,True
3007,False,False,False
3008,True,True,False
3009,False,True,False
3010,False,True,False
3011,False,True,False
3012,False,True,False
3013,False,True,False
3014,False,True,False
3015,False,True,False
3016,False,True,False
3017,False,True,True
3018,False,False,False
3019,True,True,False
3020,False,True,False
3021,False,True,False
3022,False,True,False
3023,False,True,False
3024,False,True,False
3025,False,True,False
3026,False,True,False
3027,False,True,False
3028,False,True,False
3029,False,True,True
3030,False,False,False
3031,True,True,False
3032,False,True,False
3033,False,True,False
3034,False,True,False
3035,False,True,False
3036,False,True,False
3037,False,True,False
3038,False,True,False
3039,False,True,False
3040,False,True,True
3041,False,False,False
3042,True,True,False
3043,False,True,False
3044,False,True,False
3045,False,True,False
3046,False,True,False
3047,False,True,False
3048,False,True,False
3049,False,True,False
3050,False,True,False
3051,False,True,True
3052,False,False,False
3053,True,True,False
3054,False,True,False
3055,False,True,False
3056,False,True,False
3057,False,True,False
3058,False,True,False
3059,False,True,False
3060,False,True,True
3061,False,False,False
3062,True,True,False
3063,False,True,False
3064,False,True,False
3065,False,True,False
3066,False,True,False
3067,False,True,False
3068,False,True,False
3069,False,True,False
3070,False,True,False
3071,False,True,True
3072,False,False,False
3073,True,True,False
3074,False,True,False
3075,False,True,False
3076,False,True,False
3077,False,True,False
3078,False,True,False
3079,False,True,True
3080,False,False,False
3081,True,True,False
3082,False,True,False
3083,False,True,False
3084,False,True,False
3085,False,True,True
3086,False,False,False
3087,True,True,False
3088,False,True,False
3089,False,True,False
3090,False,True,False
3091,False,True,False
3092,False,True,False
3093,False,True,False
3094,False,True,False
3095,False,True,False
3096,False,True,True
3097,False,False,False
3098,True,True,False
3099,False,True,False
3100,False,True,False
3101,False,True,False
3102,False,True,False
3103,False,True,False
3104,False,True,False
3105,False,True,True
3106,False,False,False
3107,True,True,False
3108,False,True,False
3109,False,True,False
3110,False,True,False
3111,False,True,False
3112,False,True,False
3113,False,True,False
3114,False,True,False
3115,False,True,False
3116,False,True,False
3117,False,True,True
3118,False,False,False
3119,True,True,False
3120,False,True,False
3121,False,True,False
3122,False,True,False
3123,False,True,False
3124,False,True,False
3125,False,True,False
3126,False,True,False
3127,False,True,True
3128,False,False,False
3129,True,True,False
3130,False,True,False
3131,False,True,False
3132,False,True,False
3133,False,True,False
3134,False,True,False
3135,False,True,False
3136,False,True,False
3137,False,True,False
3138,False,True,True
3139,False,False,False
3140,True,True,False
3141,False,True,False
3142,False,True,False
3143,False,True,False
3144,False,True,False
3145,False,True,False
3146,False,True,False
3147,False,True,True
3148,False,False,False
3149,True,True,False
3150,False,True,False
3151,False,True,False
3152,False,True,False
3153,False,True,False
3154,False,True,False
3155,False,True,False
3156,False,True,False
3157,False,True,False
3158,False,True,True
3159,False,False,False
3160,True,True,False
3161,False,True,False
3162,False,True,False
3163,False,True,False
3164,False,True,False
3165,False,True,True
3166,False,False,False
3167,True,True,False
3168,False,True,False
3169,False,True,False
3170,False,True,False
3171,False,True,False
3172,False,True,False
3173,False,True,False
3174,False,True,True
3175,False,False,False
3176,True,True,False
3177,False,True,False
3178,False,True,False
3179,False,True,False
3180,False,True,False
3181,False,True,False
3182,False,True,False
3183,False,True,False
3184,False,True,False
3185,False,True,False
3186,False,True,True
3187,False,False,False
3188,True,True,False
3189,False,True,False
3190,False,True,False
3191,False,True,False
3192,False,True,True
3193,False,False,False
3194,True,True,False
3195,False,True,False
3196,False,True,False
3197,False,True,False
3198,False,True,False
3199,False,True,False
3200,False,True,False
3201,False,True,False
3202,False,True,True
3203,False,False,False
3204,True,True,False
3205,False,True,False
3206,False,True,False
3207,False,True,False
3208,False,True,False
3209,False,True,True
3210,False,False,False
3211,True,True,False
3212,False,True,False
3213,False,True,False
3214,False,True,False
3215,False,True,True
3216,False,False,False
3217,True,True,False
3218,False,True,False
3219,False,True,False
3220,False,True,False
3221,False,True,False
3222,False,True,False
3223,False,True,False
3224,False,True,False
3225,False,True,False
3226,False,True,True
3227,False,False,False
3228,True,True,False
3229,False,True,False
3230,False,True,False
3231,False,True,False
3232,False,True,False
3233,False,True,False
3234,False,True,False
3235,False,True,False
3236,False,True,False
3237,False,True,False
3238,False,True,True
3239,False,False,False
3240,True,True,False
3241,False,True,False
3242,False,True,False
3243,False,True,False
3244,False,True,False
3245,False,True,False
3246,False,True,False
3247,False,True,False
3248,False,True,True
3249,False,False,False
3250,True,True,False
3251,False,True,False
3252,False,True,False
3253,False,True,False
3254,False,True,False
3255,False,True,False
3256,False,True,False
3257,False,True,True
3258,False,False,False
3259,True,True,False
3260,False,True,False
3261,False,True,False
3262,False,True,False
3263,False,True,False
3264,False,True,False
3265,False,True,False
3266,False,True,False
3267,False,True,False
3268,False,True,True
3269,False,False,False
3270,True,True,False
3271,False,True,False
3272,False,True,False
3273,False,True,False
3274,False,True,False
3275,False,True,True
3276,False,False,False
3277,True,True,False
3278,False,True,False
3279,False,True,False
3280,False,True,False
3281,False,True,False
3282,False,True,True
3283,False,False,False
3284,True,True,False
3285,False,True,False
3286,False,True,False
3287,False,True,False
3288,False,True,False
3289,False,True,False
3290,False,True,False
3291,False,True,False
3292,False,True,True
3293,False,False,False
3294,True,True,False
3295,False,True,False
3296,False,True,False
3297,False,True,False
3298,False,True,False
3299,False,True,False
3300,False,True,False
3301,False,True,False
3302,False,True,False
3303,False,True,True
3304,False,False,False
3305,True,True,False
3306,False,True,False
3307,False,True,False
3308,False,True,False
3309,False,True,False
3310,False,True,False
3311,False,True,False
3312,False,True,True
3313,False,False,False
3314,True,True,False
3315,False,True,False
3316,False,True,False
3317,False,True,False
3318,False,True,False
3319,False,True,False
3320,False,True,True
3321,False,False,False
3322,True,True,False
3323,False,True,False
3324,False,True,False
3325,False,True,False
3326,False,True,False
3327,False,True,False
3328,False,True,True
3329,False,False,False
3330,True,True,False
3331,False,True,False
3332,False,True,False
3333,False,True,False
3334,False,True,True
3335,False,False,False
3336,True,True,False
3337,False,True,False
3338,False,True,False
3339,False,True,False
3340,False,True,False
3341,False,True,False
3342,False,True,True
3343,False,False,False
3344,True,True,False
3345,False,True,False
3346,False,True,False
3347,False,True,False
3348,False,True,False
3349,False,True,False
3350,False,True,False
3351,False,True,False
3352,False,True,False
3353,False,True,True
3354,False,False,False
3355,True,True,False
3356,False,True,False
3357,False,True,False
3358,False,True,False
3359,False,True,False
3360,False,True,False
3361,False,True,True
3362,False,False,False
3363,True,True,False
3364,False,True,False
3365,False,True,False
3366,False,True,False
3367,False,True,False
3368,False,True,False
3369,False,True,False
3370,False,True,False
3371,False,True,False
3372,False,True,True
3373,False,False,False
3374,True,True,False
3375,False,True,False
3376,False,True,False
3377,False,True,False
3378,False,True,False
3379,False,True,False
3380,False,True,False
3381,False,True,False
3382,False,True,False
3383,False,True,False
3384,False,True,True
3385,False,False,False
3386,True,True,False
3387,False,True,False
3388,False,True,False
3389,False,True,False
3390,False,True,False
3391,False,True,False
3392,False,True,False
3393,False,True,True
3394,False,False,False
3395,True,True,False
3396,False,True,False
3397,False,True,False
3398,False,True,False
3399,False,True,False
3400,False,True,False
3401,False,True,False
3402,False,True,False
3403,False,True,False
3404,False,True,True
3405,False,False,False
3406,True,True,False
3407,False,True,False
3408,False,True,False
3409,False,True,False
3410,False,True,False
3411,False,True,False
3412,False,True,False
3413,False,True,True
3414,False,False,False
3415,True,True,False
3416,False,True,False
3417,False,True,False
3418,False,True,False
3419,False,True,False
3420,False,True,False
3421,False,True,False
3422,False,True,True
3423,False,False,False
3424,True,True,False
3425,False,True,False
3426,False,True,False
3427,False,True,False
3428,False,True,False
3429,False,True,False
3430,False,True,False
3431,False,True,False
3432,False,True,False
3433,False,True,False
3434,False,True,True
3435,False,False,False
3436,True,True,False
3437,False,True,False
3438,False,True,False
3439,False,True,False
3440,False,True,False
3441,False,True,False
3442,False,True,False
3443,False,True,False
3444,False,True,True
3445,False,False,False
3446,True,True,False
3447,False,True,False
3448,False,True,False
3449,False,True,False
3450,False,True,False
3451,False,True,False
3452,False,True,False
3453,False,True,False
3454,False,True,False
3455,False,True,False
3456,False,True,True
3457,False,False,False
3458,True,True,False
3459,False,True,False
3460,False,True,False
3461,False,True,False
3462,False,True,False
3463,False,True,False
3464,False,True,False
3465,False,True,False
3466,False,True,False
3467,False,True,True
3468,False,False,False
3469,True,True,False
3470,False,True,False
3471,False,True,False
3472,False,True,False
3473,False,True,True
3474,False,False,False
3475,True,True,False
3476,False,True,False
3477,False,True,False
3478,False,True,False
3479,False,True,False
3480,False,True,False
3481,False,True,True
3482,False,False,False
3483,True,True,False
3484,False,True,False
3485,False,True,False
3486,False,True,False
3487,False,True,False
3488,False,True,False
3489,False,True,False
3490,False,True,True
3491,False,False,False
3492,True,True,False
3493,False,True,False
3494,False,True,False
3495,False,True,False
3496,False,True,False
3497,False,True,True
3498,False,False,False
3499,True,True,False
3500,False,True,False
3501,False,True,False
3502,False,True,False
3503,False,True,False
3504,False,True,False
3505,False,True,False
3506,False,True,False
3507,False,True,False
3508,False,True,True
3509,False,False,False
3510,True,True,False
3511,False,True,False
3512,False,True,False
3513,False,True,False
3514,False,True,False
3515,False,True,False
3516,False,True,False
3517,False,True,False
3518,False,True,False
3519,False,True,False
3520,False,True,True
3521,False,False,False
3522,True,True,False
3523,False,True,False
3524,False,True,False
3525,False,True,False
3526,False,True,False
3527,False,True,False
3528,False,True,True
3529,False,False,False
3530,True,True,False
3531,False,True,False
3532,False,True,False
3533,False,True,False
3534,False,True,False
3535,False,True,False
3536,False,True,False
3537,False,True,False
3538,False,True,True
3539,False,False,False
3540,True,True,False
3541,False,True,False
3542,False,True,False
3543,False,True,False
3544,False,True,False
3545,False,True,False
3546,False,True,False
3547,False,True,False
3548,False,True,False
3549,False,True,True
3550,False,False,False
3551,True,True,False
3552,False,True,False
3553,False,True,False
3554,False,True,False
3555,False,True,False
3556,False,True,False
3557,False,True,True
3558,False,False,False
3559,True,True,False
3560,False,True,False
3561,False,True,False
3562,False,True,False
3563,False,True,False
3564,False,True,False
3565,False,True,False
3566,False,True,False
3567,False,True,False
3568,False,True,True
3569,False,False,False
3570,True,True,False
3571,False,True,False
3572,False,True,False
3573,False,True,False
3574,False,True,False
3575,False,True,False
3576,False,True,False
3577,False,True,False
3578,False,True,False
3579,False,True,True
3580,False,False,False
3581,True,True,False
3582,False,True,False
3583,False,True,False
3584,False,True,False
3585,False,True,False
3586,False,True,False
3587,False,True,False
3588,False,True,False
3589,False,True,True
3590,False,False,False
3591,True,True,False
3592,False,True,False
3593,False,True,False
3594,False,True,False
3595,False,True,False
3596,False,True,False
3597,False,True,False
3598,False,True,False
3599,False,True,True
3600,False,False,False
3601,True,True,False
3602,False,True,False
3603,False,True,False
3604,False,True,False
3605,False,True,False
3606,False,True,False
3607,False,True,False
3608,False,True,False
3609,False,True,True
3610,False,False,False
3611,True,True,False
3612,False,True,False
3613,False,True,False
3614,False,True,False
3615,False,True,False
3616,False,True,False
3617,False,True,True
3618,False,False,False
3619,True,True,False
3620,False,True,False
3621,False,True,False
3622,False,True,False
3623,False,True,False
3624,False,True,False
3625,False,True,False
3626,False,True,False
3627,False,True,True
3628,False,False,False
3629,True,True,False
3630,False,True,False
3631,False,True,False
3632,False,True,False
3633,False,True,False
3634,False,True,False
3635,False,True,False
3636,False,True,False
3637,False,True,False
3638,False,True,True
3639,False,False,False
3640,True,True,False
3641,False,True,False
3642,False,True,False
3643,False,True,False
3644,False,True,True
3645,False,False,False
3646,True,True,False
3647,False,True,False
3648,False,True,False
3649,False,True,False
3650,False,True,False
3651,False,True,False
3652,False,True,True
3653,False,False,False
3654,True,True,False
3655,False,True,False
3656,False,True,False
3657,False,True,False
3658,False,True,False
3659,False,True,False
3660,False,True,False
3661,False,True,False
3662,False,True,False
3663,False,True,True
3664,False,False,False
3665,True,True,False
3666,False,True,False
3667,False,True,False
3668,False,True,False
3669,False,True,False
3670,False,True,False
3671,False,True,False
3672,False,True,True
3673,False,False,False
3674,True,True,False
3675,False,True,False
3676,False,True,False
3677,False,True,False
3678,False,True,False
3679,False,True,False
3680,False,True,False
3681,False,True,True
3682,False,False,False
3683,True,True,False
3684,False,True,False
3685,False,True,False
3686,False,True,False
3687,False,True,False
3688,False,True,False
3689,False,True,True
3690,False,False,False
3691,True,True,False
3692,False,True,False
3693,False,True,False
3694,False,True,False
3695,False,True,False
3696,False,True,True
3697,False,False,False
3698,True,True,False
3699,False,True,False
3700,False,True,False
3701,False,True,False
3702,False,True,False
3703,False,True,False
3704,False,True,False
3705,False,True,False
3706,False,True,False
3707,False,True,False
3708,False,True,True
3709,False,False,False
3710,True,True,False
3711,False,True,False
3712,False,True,False
3713,False,True,False
3714,False,True,False
3715,False,True,False
3716,False,True,False
3717,False,True,False
3718,False,True,True
3719,False,False,False
3720,True,True,False
3721,False,True,False
3722,False,True,False
3723,False,True,False
3724,False,True,True
3725,False,False,False
3726,True,True,False
3727,False,True,False
3728,False,True,False
3729,False,True,False
3730,False,True,False
3731,False,True,False
3732,False,True,False
3733,False,True,True
3734,False,False,False
3735,True,True,False
3736,False,True,False
3737,False,True,False
3738,False,True,False
3739,False,True,False
3740,False,True,False
3741,False,True,False
3742,False,True,True
3743,False,False,False
3744,True,True,False
3745,False,True,False
3746,False,True,False
3747,False,True,False
3748,False,True,False
3749,False,True,False
3750,False,True,True
3751,False,False,False
3752,True,True,False
3753,False,True,False
3754,False,True,False
3755,False,True,False
3756,False,True,False
3757,False,True,False
3758,False,True,False
3759,False,True,True
3760,False,False,False
3761,True,True,False
3762,False,True,False
3763,False,True,False
3764,False,True,False
3765,False,True,False
3766,False,True,False
3767,False,True,True
3768,False,False,False
3769,True,True,False
3770,False,True,False
3771,False,True,False
3772,False,True,False
3773,False,True,False
3774,False,True,False
3775,False,True,False
3776,False,True,False
3777,False,True,False
3778,False,True,False
3779,False,True,True
3780,False,False,False
3781,True,True,False
3782,False,True,False
3783,False,True,False
3784,False,True,False
3785,False,True,False
3786,False,True,False
3787,False,True,False
3788,False,True,False
3789,False,True,False
3790,False,True,False
3791,False,True,True
3792,False,False,False
3793,True,True,False
3794,False,True,False
3795,False,True,False
3796,False,True,False
3797,False,True,False
3798,False,True,True
3799,False,False,False
3800,True,True,False
3801,False,True,False
3802,False,True,False
3803,False,True,False
3804,False,True,False
3805,False,True,True
3806,False,False,False
3807,True,True,False
3808,False,True,False
3809,False,True,False
3810,False,True,False
3811,False,True,False
3812,False,True,False
3813,False,True,False
3814,False,True,True
3815,False,False,False
3816,True,True,False
3817,False,True,False
3818,False,True,False
3819,False,True,False
3820,False,True,False
3821,False,True,False
3822,False,True,False
3823,False,True,False
3824,False,True,False
