time,q,p
2141,False,False
2142,True,True
2143,False,True
2144,False,True
2145,False,True
2146,False,True
2147,False,True
2148,False,True
2149,False,True
2150,False,True
2151,False,True
2152,False,True
2153,False,False
2154,False,False
2155,False,True
2156,False,True
2157,False,True
2158,False,True
2159,False,False
2160,False,False
2161,False,False
2162,False,False
2163,True,True
2164,False,True
2165,False,True
2166,False,True
2167,False,True
2168,False,True
2169,False,True
2170,False,True
2171,False,True
2172,False,True
2173,False,True
2174,False,False
2175,False,True
2176,False,True
2177,False,False
2178,False,False
2179,False,False
2180,False,True
2181,False,True
2182,False,True
2183,False,False
2184,True,True
2185,False,True
2186,False,True
2187,False,True
2188,False,True
2189,False,True
2190,False,True
2191,False,True
2192,False,True
2193,False,True
2194,False,True
2195,False,True
2196,False,False
2197,False,True
2198,False,False
2199,False,True
2200,False,False
2201,False,True
2202,False,True
2203,False,True
2204,False,True
2205,True,True
2206,False,True
2207,False,True
2208,False,True
2209,False,True
2210,False,True
2211,False,True
2212,False,True
2213,False,True
2214,False,True
2215,False,True
2216,False,True
2217,False,False
2218,False,False
2219,False,True
2220,False,False
2221,False,True
2222,False,False
2223,False,False
2224,False,False
2225,False,False
2226,True,True
2227,False,True
2228,False,True
2229,False,True
2230,False,True
2231,False,True
2232,False,True
2233,False,True
2234,False,True
2235,False,True
2236,False,True
2237,False,False
2238,False,False
2239,False,True
2240,False,True
2241,False,False
2242,False,True
2243,False,True
2244,False,True
2245,False,True
2246,False,True
2247,True,True
2248,False,True
2249,False,True
2250,False,True
2251,False,True
2252,False,True
2253,False,True
2254,False,True
2255,False,True
2256,False,True
2257,False,True
2258,False,False
2259,False,False
2260,False,True
2261,False,False
2262,False,False
2263,False,True
2264,False,False
2265,False,False
2266,False,True
2267,False,False
2268,True,True
2269,False,True
2270,False,True
2271,False,True
2272,False,True
2273,False,True
2274,False,True
2275,False,True
2276,False,True
2277,False,True
2278,False,True
2279,False,False
2280,False,True
2281,False,True
2282,False,False
2283,False,False
2284,False,True
2285,False,True
2286,False,True
2287,False,False
2288,False,True
2289,True,True
2290,False,True
2291,False,True
2292,False,True
2293,False,True
2294,False,True
2295,False,True
2296,False,True
2297,False,True
2298,False,True
2299,False,True
2300,False,False
2301,False,True
2302,False,False
2303,False,False
2304,False,False
2305,False,True
2306,False,False
2307,False,True
2308,False,True
2309,False,False
2310,True,True
2311,False,True
2312,False,True
2313,False,True
2314,False,True
2315,False,True
2316,False,True
2317,False,True
2318,False,True
2319,False,True
2320,False,True
2321,False,True
2322,False,False
2323,False,True
2324,False,False
2325,False,False
2326,False,True
2327,False,False
2328,False,False
2329,False,True
2330,False,False
2331,True,True
2332,False,True
2333,False,True
2334,False,True
2335,False,True
2336,False,True
2337,False,True
2338,False,True
2339,False,True
2340,False,True
2341,False,True
2342,False,False
2343,False,True
2344,False,True
2345,False,True
2346,False,False
2347,False,False
2348,False,True
2349,False,True
2350,False,True
2351,False,True
2352,True,True
2353,False,True
2354,False,True
2355,False,True
2356,False,True
2357,False,True
2358,False,True
2359,False,True
2360,False,True
2361,False,True
2362,False,True
2363,False,True
2364,False,True
2365,False,False
2366,False,False
2367,False,True
2368,False,False
2369,False,False
2370,False,True
2371,False,True
2372,False,True
2373,True,True
2374,False,True
2375,False,True
2376,False,True
2377,False,True
2378,False,True
2379,False,True
2380,False,True
2381,False,True
2382,False,True
2383,False,True
2384,False,False
2385,False,True
2386,False,True
2387,False,False
2388,False,False
2389,False,False
2390,False,True
2391,False,True
2392,False,False
2393,False,False
2394,True,True
2395,False,True
2396,False,True
2397,False,True
2398,False,True
2399,False,True
2400,False,True
2401,False,True
2402,False,True
2403,False,True
2404,False,True
2405,False,False
2406,False,False
2407,False,False
2408,False,False
2409,False,True
2410,False,False
2411,False,True
2412,False,False
2413,False,True
2414,False,True
2415,True,True
2416,False,True
2417,False,True
2418,False,True
2419,False,True
2420,False,True
2421,False,True
2422,False,True
2423,False,True
2424,False,True
2425,False,True
2426,False,True
2427,False,False
2428,False,True
2429,False,True
2430,False,True
2431,False,False
2432,False,True
2433,False,False
2434,False,False
2435,False,False
2436,True,True
2437,False,True
2438,False,True
2439,False,True
2440,False,True
2441,False,True
2442,False,True
2443,False,True
2444,False,True
2445,False,True
2446,False,True
2447,False,True
2448,False,True
2449,False,False
2450,False,True
2451,False,True
2452,False,False
2453,False,False
2454,False,False
2455,False,True
2456,False,False
2457,True,True
2458,False,True
2459,False,True
2460,False,True
2461,False,True
2462,False,True
2463,False,True
2464,False,True
2465,False,True
2466,False,True
2467,False,True
2468,False,True
2469,False,False
2470,False,True
2471,False,True
2472,False,True
2473,False,False
2474,False,False
2475,False,True
2476,False,False
2477,False,True
2478,True,True
2479,False,True
2480,False,True
2481,False,True
2482,False,True
2483,False,True
2484,False,True
2485,False,True
2486,False,True
2487,False,True
2488,False,True
2489,False,False
2490,False,True
2491,False,True
2492,False,False
2493,False,False
2494,False,False
2495,False,True
2496,False,False
2497,False,False
2498,False,True
2499,True,True
2500,False,True
2501,False,True
2502,False,True
2503,False,True
2504,False,True
2505,False,True
2506,False,True
2507,False,True
2508,False,True
2509,False,True
2510,False,True
2511,False,True
2512,False,True
2513,False,True
2514,False,True
2515,False,False
2516,False,True
2517,False,False
2518,False,False
2519,False,True
2520,True,True
2521,False,True
2522,False,True
2523,False,True
2524,False,True
2525,False,True
2526,False,True
2527,False,True
2528,False,True
2529,False,True
2530,False,True
2531,False,False
2532,False,True
2533,False,False
2534,False,True
2535,False,True
2536,False,True
2537,False,False
2538,False,True
2539,False,False
2540,False,False
2541,True,True
2542,False,True
2543,False,True
2544,False,True
2545,False,True
2546,False,True
2547,False,True
2548,False,True
2549,False,True
2550,False,True
2551,False,True
2552,False,False
2553,False,True
2554,False,True
2555,False,True
2556,False,False
2557,False,False
2558,False,False
2559,False,True
2560,False,True
2561,False,True
2562,True,True
2563,False,True
2564,False,True
2565,False,True
2566,False,True
2567,False,True
2568,False,True
2569,False,True
2570,False,True
2571,False,True
2572,False,True
2573,False,False
2574,False,False
2575,False,True
2576,False,True
2577,False,False
2578,False,False
2579,False,False
2580,False,True
2581,False,False
2582,False,False
2583,True,True
2584,False,True
2585,False,True
2586,False,True
2587,False,True
2588,False,True
2589,False,True
2590,False,True
2591,False,True
2592,False,True
2593,False,True
2594,False,False
2595,False,False
2596,False,True
2597,False,False
2598,False,True
2599,False,True
2600,False,True
2601,False,False
2602,False,False
2603,False,False
2604,True,True
2605,False,True
2606,False,True
2607,False,True
2608,False,True
2609,False,True
2610,False,True
2611,False,True
2612,False,True
2613,False,True
2614,False,True
2615,False,True
2616,False,False
2617,False,False
2618,False,True
2619,False,False
2620,False,False
2621,False,True
2622,False,True
2623,False,True
2624,False,False
2625,True,True
2626,False,True
2627,False,True
2628,False,True
2629,False,True
2630,False,True
2631,False,True
2632,False,True
2633,False,True
2634,False,True
2635,False,True
2636,False,False
2637,False,False
2638,False,True
2639,False,False
2640,False,False
2641,False,False
2642,False,True
2643,False,True
2644,False,False
2645,False,False
2646,True,True
2647,False,True
2648,False,True
2649,False,True
2650,False,True
2651,False,True
2652,False,True
2653,False,True
2654,False,True
2655,False,True
2656,False,True
2657,False,False
2658,False,False
2659,False,True
2660,False,True
2661,False,True
2662,False,True
2663,False,False
2664,False,False
2665,False,False
2666,False,False
2667,True,True
2668,False,True
2669,False,True
2670,False,True
2671,False,True
2672,False,True
2673,False,True
2674,False,True
2675,False,True
2676,False,True
2677,False,True
2678,False,True
2679,False,False
2680,False,True
2681,False,True
2682,False,False
2683,False,True
2684,False,True
2685,False,True
2686,False,False
2687,False,False
2688,True,True
2689,False,True
2690,False,True
2691,False,True
2692,False,True
2693,False,True
2694,False,True
2695,False,True
2696,False,True
2697,False,True
2698,False,True
2699,False,False
2700,False,True
2701,False,True
2702,False,False
2703,False,True
2704,False,False
2705,False,False
2706,False,False
2707,False,False
2708,False,True
2709,True,True
2710,False,True
2711,False,True
2712,False,True
2713,False,True
2714,False,True
2715,False,True
2716,False,True
2717,False,True
2718,False,True
2719,False,True
2720,False,False
2721,False,False
2722,False,False
2723,False,True
2724,False,False
2725,False,False
2726,False,False
2727,False,False
2728,False,False
2729,False,True
2730,True,True
2731,False,True
2732,False,True
2733,False,True
2734,False,True
2735,False,True
2736,False,True
2737,False,True
2738,False,True
2739,False,True
2740,False,True
2741,False,False
2742,False,False
2743,False,True
2744,False,False
2745,False,False
2746,False,False
2747,False,False
2748,False,True
2749,False,True
2750,False,False
2751,True,True
2752,False,True
2753,False,True
2754,False,True
2755,False,True
2756,False,True
2757,False,True
2758,False,True
2759,False,True
2760,False,True
2761,False,True
2762,False,True
2763,False,True
2764,False,True
2765,False,True
2766,False,False
2767,False,True
2768,False,False
2769,False,False
2770,False,False
2771,False,True
2772,True,True
2773,False,True
2774,False,True
2775,False,True
2776,False,True
2777,False,True
2778,False,True
2779,False,True
2780,False,True
2781,False,True
2782,False,True
2783,False,True
2784,False,False
2785,False,True
2786,False,False
2787,False,True
2788,False,True
2789,False,False
2790,False,False
2791,False,False
2792,False,True
2793,True,True
2794,False,True
2795,False,True
2796,False,True
2797,False,True
2798,False,True
2799,False,True
2800,False,True
2801,False,True
2802,False,True
2803,False,True
2804,False,False
2805,False,False
2806,False,True
2807,False,False
2808,False,True
2809,False,True
2810,False,False
2811,False,True
2812,False,True
2813,False,False
2814,True,True
2815,False,True
2816,False,True
2817,False,True
2818,False,True
2819,False,True
2820,False,True
2821,False,True
2822,False,True
2823,False,True
2824,False,True
2825,False,False
2826,False,True
2827,False,True
2828,False,False
2829,False,False
2830,False,False
2831,False,True
2832,False,True
2833,False,False
2834,False,False
2835,True,True
2836,False,True
2837,False,True
2838,False,True
2839,False,True
2840,False,True
2841,False,True
2842,False,True
2843,False,True
2844,False,True
2845,False,True
2846,False,False
2847,False,False
2848,False,True
2849,False,True
2850,False,False
2851,False,True
2852,False,False
2853,False,False
2854,False,True
2855,False,False
2856,True,True
2857,False,True
2858,False,True
2859,False,True
2860,False,True
2861,False,True
2862,False,True
2863,False,True
2864,False,True
2865,False,True
2866,False,True
2867,False,True
2868,False,False
2869,False,True
2870,False,True
2871,False,True
2872,False,True
2873,False,True
2874,False,True
2875,False,False
2876,False,False
2877,True,True
2878,False,True
2879,False,True
2880,False,True
2881,False,True
2882,False,True
2883,False,True
2884,False,True
2885,False,True
2886,False,True
2887,False,True
2888,False,True
2889,False,False
2890,False,True
2891,False,True
2892,False,False
2893,False,True
2894,False,False
2895,False,True
2896,False,True
2897,False,True
2898,True,True
2899,False,True
2900,False,True
2901,False,True
2902,False,True
2903,False,True
2904,False,True
2905,False,True
2906,False,True
2907,False,True
2908,False,True
2909,False,True
2910,False,False
2911,False,True
2912,False,True
2913,False,False
2914,False,True
2915,False,True
2916,False,True
2917,False,True
2918,False,True
2919,True,True
2920,False,True
2921,False,True
2922,False,True
2923,False,True
2924,False,True
2925,False,True
2926,False,True
2927,False,True
2928,False,True
2929,False,True
2930,False,False
2931,False,True
2932,False,True
2933,False,False
2934,False,True
2935,False,True
2936,False,False
2937,False,False
2938,False,False
2939,False,False
2940,True,True
2941,False,True
2942,False,True
2943,False,True
2944,False,True
2945,False,True
2946,False,True
2947,False,True
2948,False,True
2949,False,True
2950,False,True
2951,False,True
2952,False,False
2953,False,False
2954,False,False
2955,False,False
2956,False,False
2957,False,True
2958,False,True
2959,False,True
2960,False,True
2961,True,True
2962,False,True
2963,False,True
2964,False,True
2965,False,True
2966,False,True
2967,False,True
2968,False,True
2969,False,True
2970,False,True
2971,False,True
2972,False,True
2973,False,True
2974,False,True
2975,False,False
2976,False,False
2977,False,False
2978,False,False
2979,False,True
2980,False,False
2981,False,False
2982,True,True
2983,False,True
2984,False,True
2985,False,True
2986,False,True
2987,False,True
2988,False,True
2989,False,True
2990,False,True
2991,False,True
2992,False,True
2993,False,False
2994,False,False
2995,False,False
2996,False,True
2997,False,False
2998,False,False
2999,False,True
3000,False,False
3001,False,True
3002,False,True
3003,True,True
3004,False,True
3005,False,True
3006,False,True
3007,False,True
3008,False,True
3009,False,True
3010,False,True
3011,False,True
3012,False,True
3013,False,True
3014,False,False
3015,False,True
3016,False,True
3017,False,True
3018,False,False
3019,False,True
3020,False,False
3021,False,False
3022,False,True
3023,False,True
3024,True,True
3025,False,True
3026,False,True
3027,False,True
3028,False,True
3029,False,True
3030,False,True
3031,False,True
3032,False,True
3033,False,True
3034,False,True
3035,False,False
3036,False,True
3037,False,False
3038,False,True
3039,False,True
3040,False,True
3041,False,False
3042,False,False
3043,False,False
3044,False,True
3045,True,True
3046,False,True
3047,False,True
3048,False,True
3049,False,True
3050,False,True
3051,False,True
3052,False,True
3053,False,True
3054,False,True
3055,False,True
3056,False,False
3057,False,True
3058,False,False
3059,False,False
3060,False,True
3061,False,True
3062,False,True
3063,False,True
3064,False,True
3065,False,False
3066,True,True
3067,False,True
3068,False,True
3069,False,True
3070,False,True
3071,False,True
3072,False,True
3073,False,True
3074,False,True
3075,False,True
3076,False,True
3077,False,False
3078,False,True
3079,False,False
3080,False,True
3081,False,True
3082,False,False
3083,False,True
3084,False,False
3085,False,False
3086,False,True
3087,True,True
3088,False,True
3089,False,True
3090,False,True
3091,False,True
3092,False,True
3093,False,True
3094,False,True
3095,False,True
3096,False,True
3097,False,True
3098,False,False
3099,False,False
3100,False,False
3101,False,True
3102,False,False
3103,False,False
3104,False,True
3105,False,True
3106,False,True
3107,False,True
3108,True,True
3109,False,True
3110,False,True
3111,False,True
3112,False,True
3113,False,True
3114,False,True
3115,False,True
3116,False,True
3117,False,True
3118,False,True
3119,False,False
3120,False,True
3121,False,False
3122,False,False
3123,False,False
3124,False,False
3125,False,True
3126,False,False
3127,False,False
3128,False,False
3129,True,True
3130,False,True
3131,False,True
3132,False,True
3133,False,True
3134,False,True
3135,False,True
3136,False,True
3137,False,True
3138,False,True
3139,False,True
3140,False,False
3141,False,False
3142,False,False
3143,False,False
3144,False,True
3145,False,False
3146,False,True
3147,False,True
3148,False,True
3149,False,False
3150,True,True
3151,False,True
3152,False,True
3153,False,True
3154,False,True
3155,False,True
3156,False,True
3157,False,True
3158,False,True
3159,False,True
3160,False,True
3161,False,True
3162,False,True
3163,False,False
3164,False,True
3165,False,True
3166,False,False
3167,False,False
3168,False,True
3169,False,False
3170,False,True
3171,True,True
3172,False,True
3173,False,True
3174,False,True
3175,False,True
3176,False,True
3177,False,True
3178,False,True
3179,False,True
3180,False,True
3181,False,True
3182,False,False
3183,False,True
3184,False,False
3185,False,False
3186,False,False
3187,False,True
3188,False,True
3189,False,False
3190,False,False
3191,False,True
3192,True,True
3193,False,True
3194,False,True
3195,False,True
3196,False,True
3197,False,True
3198,False,True
3199,False,True
3200,False,True
3201,False,True
3202,False,True
3203,False,False
3204,False,False
3205,False,True
3206,False,True
3207,False,False
3208,False,False
3209,False,True
3210,False,False
3211,False,False
3212,False,False
3213,True,True
3214,False,True
3215,False,True
3216,False,True
3217,False,True
3218,False,True
3219,False,True
3220,False,True
3221,False,True
3222,False,True
3223,False,True
3224,False,False
3225,False,True
3226,False,False
3227,False,False
3228,False,False
3229,False,False
3230,False,True
3231,False,True
3232,False,False
3233,False,False
3234,True,True
3235,False,True
3236,False,True
3237,False,True
3238,False,True
3239,False,True
3240,False,True
3241,False,True
3242,False,True
3243,False,True
3244,False,True
3245,False,False
3246,False,False
3247,False,True
3248,False,True
3249,False,False
3250,False,False
3251,False,True
3252,False,False
3253,False,True
3254,False,True
3255,True,True
3256,False,True
3257,False,True
3258,False,True
3259,False,True
3260,False,True
3261,False,True
3262,False,True
3263,False,True
3264,False,True
3265,False,True
3266,False,True
3267,False,True
3268,False,False
3269,False,False
3270,False,True
3271,False,False
3272,False,False
3273,False,False
3274,False,True
3275,False,True
3276,True,True
3277,False,True
3278,False,True
3279,False,True
3280,False,True
3281,False,True
3282,False,True
3283,False,True
3284,False,True
3285,False,True
3286,False,True
3287,False,False
3288,False,True
3289,False,True
3290,False,True
3291,False,True
3292,False,True
3293,False,True
3294,False,False
3295,False,True
3296,False,False
3297,True,True
3298,False,True
3299,False,True
3300,False,True
3301,False,True
3302,False,True
3303,False,True
3304,False,True
3305,False,True
3306,False,True
3307,False,True
3308,False,True
3309,False,False
3310,False,False
3311,False,True
3312,False,True
3313,False,False
3314,False,True
3315,False,True
3316,False,True
3317,False,False
3318,True,True
3319,False,True
3320,False,True
3321,False,True
3322,False,True
3323,False,True
3324,False,True
3325,False,True
3326,False,True
3327,False,True
3328,False,True
3329,False,True
3330,False,False
3331,False,False
3332,False,False
3333,False,True
3334,False,True
3335,False,True
3336,False,False
3337,False,True
3338,False,False
3339,True,True
3340,False,True
3341,False,True
3342,False,True
3343,False,True
3344,False,True
3345,False,True
3346,False,True
3347,False,True
3348,False,True
3349,False,True
3350,False,False
3351,False,True
3352,False,True
3353,False,False
3354,False,False
3355,False,True
3356,False,False
3357,False,True
3358,False,False
3359,False,True
3360,True,True
3361,False,True
3362,False,True
3363,False,True
3364,False,True
3365,False,True
3366,False,True
3367,False,True
3368,False,True
3369,False,True
3370,False,True
3371,False,False
3372,False,False
3373,False,True
3374,False,False
3375,False,False
3376,False,False
3377,False,False
3378,False,False
3379,False,False
3380,False,True
3381,True,True
3382,False,True
3383,False,True
3384,False,True
3385,False,True
3386,False,True
3387,False,True
3388,False,True
3389,False,True
3390,False,True
3391,False,True
3392,False,False
3393,False,False
3394,False,True
3395,False,False
3396,False,False
3397,False,False
3398,False,False
3399,False,False
3400,False,False
3401,False,False
3402,True,True
3403,False,True
3404,False,True
3405,False,True
3406,False,True
3407,False,True
3408,False,True
3409,False,True
3410,False,True
3411,False,True
3412,False,True
3413,False,True
3414,False,False
3415,False,True
3416,False,True
3417,False,False
3418,False,True
3419,False,True
3420,False,True
3421,False,False
3422,False,True
3423,True,True
3424,False,True
3425,False,True
3426,False,True
3427,False,True
3428,False,True
3429,False,True
3430,False,True
3431,False,True
3432,False,True
3433,False,True
3434,False,False
3435,False,True
3436,False,True
3437,False,True
3438,False,True
3439,False,False
3440,False,True
3441,False,False
3442,False,False
3443,False,True
3444,True,True
3445,False,True
3446,False,True
3447,False,True
3448,False,True
3449,False,True
3450,False,True
3451,False,True
3452,False,True
3453,False,True
3454,False,True
3455,False,False
3456,False,False
3457,False,True
3458,False,True
3459,False,True
3460,False,True
3461,False,True
3462,False,True
3463,False,False
3464,False,True
3465,True,True
3466,False,True
3467,False,True
3468,False,True
3469,False,True
3470,False,True
3471,False,True
3472,False,True
3473,False,True
3474,False,True
3475,False,True
3476,False,False
3477,False,True
3478,False,False
3479,False,False
3480,False,True
3481,False,True
3482,False,True
3483,False,True
3484,False,False
3485,False,False
3486,True,True
3487,False,True
3488,False,True
3489,False,True
3490,False,True
3491,False,True
3492,False,True
3493,False,True
3494,False,True
3495,False,True
3496,False,True
3497,False,True
3498,False,False
3499,False,False
3500,False,False
3501,False,True
3502,False,True
3503,False,True
3504,False,False
3505,False,False
3506,False,False
3507,True,True
3508,False,True
3509,False,True
3510,False,True
3511,False,True
3512,False,True
3513,False,True
3514,False,True
3515,False,True
3516,False,True
3517,False,True
3518,False,True
3519,False,True
3520,False,True
3521,False,True
3522,False,False
3523,False,True
3524,False,True
3525,False,True
3526,False,False
3527,False,False
3528,True,True
3529,False,True
3530,False,True
3531,False,True
3532,False,True
3533,False,True
3534,False,True
3535,False,True
3536,False,True
3537,False,True
3538,False,True
3539,False,True
3540,False,False
3541,False,True
3542,False,True
3543,False,True
3544,False,False
3545,False,False
3546,False,True
3547,False,True
3548,False,True
3549,True,True
3550,False,True
3551,False,True
3552,False,True
3553,False,True
3554,False,True
3555,False,True
3556,False,True
3557,False,True
3558,False,True
3559,False,True
3560,False,True
3561,False,True
3562,False,True
3563,False,False
3564,False,False
3565,False,False
3566,False,False
3567,False,False
3568,False,True
3569,False,True
3570,True,True
3571,False,True
3572,False,True
3573,False,True
3574,False,True
3575,False,True
3576,False,True
3577,False,True
3578,False,True
3579,False,True
3580,False,True
3581,False,False
3582,False,True
3583,False,False
3584,False,True
3585,False,False
3586,False,True
3587,False,True
3588,False,True
3589,False,False
3590,False,False
3591,True,True
3592,False,True
3593,False,True
3594,False,True
3595,False,True
3596,False,True
3597,False,True
3598,False,True
3599,False,True
3600,False,True
3601,False,True
3602,False,True
3603,False,False
3604,False,False
3605,False,True
3606,False,False
3607,False,False
3608,False,True
3609,False,True
3610,False,True
3611,False,True
3612,True,True
3613,False,True
3614,False,True
3615,False,True
3616,False,True
3617,False,True
3618,False,True
3619,False,True
3620,False,True
3621,False,True
3622,False,True
3623,False,True
3624,False,True
3625,False,True
3626,False,True
3627,False,False
3628,False,True
3629,False,False
3630,False,False
3631,False,True
3632,False,False
3633,True,True
3634,False,True
3635,False,True
3636,False,True
3637,False,True
3638,False,True
3639,False,True
3640,False,True
3641,False,True
3642,False,True
3643,False,True
3644,False,False
3645,False,True
3646,False,True
3647,False,False
3648,False,False
3649,False,True
3650,False,False
3651,False,True
3652,False,False
3653,False,False
3654,True,True
3655,False,True
3656,False,True
3657,False,True
3658,False,True
3659,False,True
3660,False,True
3661,False,True
3662,False,True
3663,False,True
3664,False,True
3665,False,False
3666,False,False
3667,False,False
3668,False,False
3669,False,True
3670,False,True
3671,False,False
3672,False,False
3673,False,True
3674,False,False
3675,True,True
3676,False,True
3677,False,True
3678,False,True
3679,False,True
3680,False,True
3681,False,True
3682,False,True
3683,False,True
3684,False,True
3685,False,True
3686,False,False
3687,False,False
3688,False,True
3689,False,True
3690,False,False
3691,False,False
3692,False,False
3693,False,False
3694,False,True
3695,False,True
3696,True,True
3697,False,True
3698,False,True
3699,False,True
3700,False,True
3701,False,True
3702,False,True
3703,False,True
3704,False,True
3705,False,True
3706,False,True
3707,False,True
3708,False,False
3709,False,True
3710,False,False
3711,False,False
3712,False,True
3713,False,True
3714,False,False
3715,False,False
3716,False,True
3717,True,True
3718,False,True
3719,False,True
3720,False,True
3721,False,True
3722,False,True
3723,False,True
3724,False,True
3725,False,True
3726,False,True
3727,False,True
3728,False,True
3729,False,True
3730,False,True
3731,False,True
3732,False,False
3733,False,False
3734,False,True
3735,False,False
3736,False,False
3737,False,True
3738,True,True
3739,False,True
3740,False,True
3741,False,True
3742,False,True
3743,False,True
3744,False,True
3745,False,True
3746,False,True
3747,False,True
3748,False,True
3749,False,False
3750,False,False
3751,False,True
3752,False,False
3753,False,False
3754,False,True
3755,False,False
3756,False,False
3757,False,False
3758,False,False
3759,True,True
3760,False,True
3761,False,True
3762,False,True
3763,False,True
3764,False,True
3765,False,True
3766,False,True
3767,False,True
3768,False,True
3769,False,True
3770,False,False
3771,False,False
3772,False,True
3773,False,True
3774,False,False
3775,False,True
3776,False,True
3777,False,True
3778,False,False
3779,False,False
3780,True,True
3781,False,True
3782,False,True
3783,False,True
3784,False,True
3785,False,True
3786,False,True
3787,False,True
3788,False,True
3789,False,True
3790,False,True
3791,False,False
3792,False,False
3793,False,True
3794,False,True
3795,False,False
3796,False,False
3797,False,False
3798,False,False
3799,False,True
3800,False,False
3801,True,True
3802,False,True
3803,False,True
3804,False,True
3805,False,True
3806,False,True
3807,False,True
3808,False,True
3809,False,True
3810,False,True
3811,False,True
3812,False,True
3813,False,False
3814,False,False
3815,False,True
3816,False,False
3817,False,True
3818,False,True
3819,False,True
3820,False,False
3821,False,False
3822,True,True
3823,False,True
3824,False,True
3825,False,True
3826,False,True
3827,False,True
3828,False,True
3829,False,True
3830,False,True
3831,False,True
3832,False,True
3833,False,False
3834,False,False
3835,False,False
3836,False,False
3837,False,False
3838,False,False
3839,False,False
3840,False,True
3841,False,False
3842,False,True
3843,True,True
3844,False,True
3845,False,True
3846,False,True
3847,False,True
3848,False,True
3849,False,True
3850,False,True
3851,False,True
3852,False,True
3853,False,True
3854,False,True
3855,False,False
3856,False,True
3857,False,False
3858,False,False
3859,False,True
3860,False,True
3861,False,True
3862,False,True
3863,False,False
3864,True,True
3865,False,True
3866,False,True
3867,False,True
3868,False,True
3869,False,True
3870,False,True
3871,False,True
3872,False,True
3873,False,True
3874,False,True
3875,False,True
3876,False,True
3877,False,True
3878,False,True
3879,False,True
3880,False,True
3881,False,True
3882,False,False
3883,False,True
3884,False,True
3885,True,True
3886,False,True
3887,False,True
3888,False,True
3889,False,True
3890,False,True
3891,False,True
3892,False,True
3893,False,True
3894,False,True
3895,False,True
3896,False,False
3897,False,False
3898,False,True
3899,False,False
3900,False,False
3901,False,False
3902,False,True
3903,False,True
3904,False,True
3905,False,False
3906,True,True
3907,False,True
3908,False,True
3909,False,True
3910,False,True
3911,False,True
3912,False,True
3913,False,True
3914,False,True
3915,False,True
3916,False,True
3917,False,True
3918,False,False
3919,False,False
3920,False,False
3921,False,True
3922,False,True
3923,False,False
3924,False,False
3925,False,True
3926,False,True
3927,True,True
3928,False,True
3929,False,True
3930,False,True
3931,False,True
3932,False,True
3933,False,True
3934,False,True
3935,False,True
3936,False,True
3937,False,True
3938,False,False
3939,False,True
3940,False,False
3941,False,False
3942,False,True
3943,False,True
3944,False,False
3945,False,True
3946,False,False
3947,False,False
3948,True,True
3949,False,True
3950,False,True
3951,False,True
3952,False,True
3953,False,True
3954,False,True
3955,False,True
3956,False,True
3957,False,True
3958,False,True
3959,False,True
3960,False,False
3961,False,True
3962,False,False
3963,False,False
3964,False,True
3965,False,True
3966,False,False
3967,False,True
3968,False,True
3969,True,True
3970,False,True
3971,False,True
3972,False,True
3973,False,True
3974,False,True
3975,False,True
3976,False,True
3977,False,True
3978,False,True
3979,False,True
3980,False,False
3981,False,False
3982,False,True
3983,False,False
3984,False,False
3985,False,False
3986,False,False
3987,False,False
3988,False,True
3989,False,False
3990,True,True
3991,False,True
3992,False,True
3993,False,True
3994,False,True
3995,False,True
3996,False,True
3997,False,True
3998,False,True
3999,False,True
4000,False,True
4001,False,True
4002,False,False
4003,False,True
4004,False,False
4005,False,True
4006,False,False
4007,False,False
4008,False,False
4009,False,False
4010,False,True
4011,True,True
4012,False,True
4013,False,True
4014,False,True
4015,False,True
4016,False,True
4017,False,True
4018,False,True
4019,False,True
4020,False,True
4021,False,True
4022,False,True
4023,False,False
4024,False,True
4025,False,False
4026,False,False
4027,False,False
4028,False,False
4029,False,True
4030,False,True
4031,False,True
4032,True,True
4033,False,True
4034,False,True
4035,False,True
4036,False,True
4037,False,True
4038,False,True
4039,False,True
4040,False,True
4041,False,True
4042,False,True
4043,False,False
4044,False,True
4045,False,False
4046,False,False
4047,False,True
4048,False,False
4049,False,False
4050,False,False
4051,False,True
4052,False,False
4053,True,True
4054,False,True
4055,False,True
4056,False,True
4057,False,True
4058,False,True
4059,False,True
4060,False,True
4061,False,True
4062,False,True
4063,False,True
4064,False,True
4065,False,False
4066,False,True
4067,False,False
4068,False,True
4069,False,False
4070,False,False
4071,False,False
4072,False,False
4073,False,True
4074,True,True
4075,False,True
4076,False,True
4077,False,True
4078,False,True
4079,False,True
4080,False,True
4081,False,True
4082,False,True
4083,False,True
4084,False,True
4085,False,True
4086,False,False
4087,False,True
4088,False,True
4089,False,False
4090,False,False
4091,False,False
4092,False,True
4093,False,True
4094,False,False
4095,True,True
4096,False,True
4097,False,True
4098,False,True
4099,False,True
4100,False,True
4101,False,True
4102,False,True
4103,False,True
4104,False,True
4105,False,True
4106,False,False
4107,False,False
4108,False,False
4109,False,False
4110,False,True
4111,False,True
4112,False,False
4113,False,True
4114,False,False
4115,False,False
4116,True,True
4117,False,True
4118,False,True
4119,False,True
4120,False,True
4121,False,True
4122,False,True
4123,False,True
4124,False,True
4125,False,True
4126,False,True
4127,False,True
4128,False,False
4129,False,True
4130,False,True
4131,False,True
4132,False,True
4133,False,True
4134,False,True
4135,False,False
4136,False,False
4137,True,True
4138,False,True
4139,False,True
